i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
409.0,494.0,-1.1692654164964926,0.7235910390654846,-1.2721546460443904,-0.32014197047523574,1.0386493160099655,318.0,1.0,84.0
131.0,324.0,-0.07737425088647676,-0.9193181256891402,0.6520247246169939,0.07968444710321419,0.6826296763108316,61.0,111.0,32.0
129.0,425.0,0.3632338367049406,-0.3643449365861481,0.5341103859975402,1.4048165863890463,1.7608900304328385,5.0,99.0,168.0
295.0,472.0,-0.19550867770174474,0.10179701264426304,0.0032574683289450235,-0.15073277224516896,0.1557668496452609,166.0,150.0,3.0
128.0,697.0,0.7820891367803111,-0.2931911484421902,0.8915890622782556,0.2765563585723416,0.5591260931714943,36.0,282.0,21.0
213.0,637.0,-0.6781975954939572,-0.3160285539927218,-0.2510699632783182,0.40414087213486694,0.5798327242634743,180.0,54.0,27.0
462.0,514.0,0.9375275042200322,-0.6321648454599689,0.19082620375769022,1.1821126621862779,1.6534932847274961,9.0,96.0,133.0
398.0,540.0,1.593559514520666,-0.21671753737520308,0.7200243586265276,1.055338899723055,0.9246966586833316,2.0,262.0,49.0
52.0,600.0,-0.45973308299185156,-0.23218020961511382,0.33797479975735545,0.6422440029512385,0.3581617474299326,95.0,103.0,15.0
479.0,651.0,0.17204776498493146,-1.1156885478781393,1.4696668407231694,0.4371313373309743,0.8528976082631992,3.0,136.0,72.0
405.0,643.0,-0.35427348932886815,0.8239513724793853,-0.3310030089444638,-0.7540597579330122,1.5778395395122062,99.0,29.0,127.0
586.0,661.0,-0.06677357633901959,-1.9122730194747233,0.2195092544940822,1.5106710018614855,3.4109511743751892,2.0,1.0,664.0
350.0,566.0,0.097174107196496,0.13477874968474754,-0.6772976386861216,1.0236207199908032,0.4361577272123942,137.0,30.0,26.0
505.0,634.0,-1.476775706325237,-0.23796907842415566,-0.966918231626916,0.8342281340589005,0.9432137710777376,304.0,1.0,78.0
274.0,694.0,0.27741282212579854,1.4030330423673651,-0.021294333313671032,-1.5908515888461858,2.9789459915053786,3.0,16.0,461.0
213.0,333.0,-0.6781975954939572,-0.3160285539927218,0.3232827457570977,-1.654249423870564,0.8876216664008827,6.0,51.0,63.0
